GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000117632	1	26210672	26233482	32	5	46350	-0.96474	0.83266	STMN1
ENSG00000158006	1	26286258	26324648	102	7	46350	0.42276	0.33624	PAFAH2
ENSG00000158008	1	26346375	26362955	30	7	46350	-0.20348	0.58062	EXTL1
ENSG00000158014	1	26363743	26372624	20	3	46350	-0.93428	0.82492	SLC30A2
ENSG00000158022	1	26377795	26394927	42	6	46350	-1.0842	0.86087	TRIM63
ENSG00000175087	1	26437664	26452034	39	3	46350	-0.017707	0.50706	PDIK1L
ENSG00000197245	1	26485511	26489119	10	4	46350	3.0744	0.0010546	FAM110D
ENSG00000142684	1	26496362	26498551	10	3	46350	1.6275	0.051816	ZNF593
ENSG00000142675	1	26503894	26516377	31	9	46350	1.4751	0.070092	CNKSR1
ENSG00000188782	1	26517052	26529459	74	12	46350	1.7099	0.043641	CATSPER4
ENSG00000130695	1	26560691	26605299	161	14	46350	0.58469	0.27938	CEP85
ENSG00000142669	1	26605667	26608007	6	2	46350	0.059465	0.47629	SH3BGRL3
ENSG00000158062	1	26607819	26644854	147	12	46350	-0.017683	0.50705	UBXN11
ENSG00000169442	1	26644448	26647014	13	3	46350	-1.1567	0.87629	CD52
ENSG00000176092	1	26648350	26680621	109	16	46350	1.8726	0.030559	AIM1L
ENSG00000176083	1	26688125	26701013	52	9	46350	-0.23963	0.59469	ZNF683
ENSG00000131914	1	26737269	26756213	44	13	46350	0.41817	0.33791	LIN28A
ENSG00000117682	1	26758773	26797785	69	15	46350	0.428	0.33433	DHDDS
ENSG00000198830	1	26798941	26802463	5	2	46350	0.56626	0.28561	HMGN2
ENSG00000117676	1	26856252	26901521	101	12	46350	1.3717	0.085072	RPS6KA1
ENSG00000117713	1	27022524	27108595	132	8	46350	-0.12156	0.54838	ARID1A
ENSG00000060642	1	27113963	27124889	14	4	46350	-0.028122	0.51122	PIGV
ENSG00000204160	1	27153201	27184093	52	8	46350	-0.41002	0.65911	ZDHHC18
ENSG00000175793	1	27189633	27190947	2	1	46350	1.1572	0.1236	SFN
ENSG00000142751	1	27202624	27216788	21	4	46350	-0.36382	0.64201	GPN2
ENSG00000198746	1	27216979	27226957	14	5	46350	0.29365	0.38451	GPATCH3
ENSG00000090273	1	27226729	27273353	88	12	46350	0.40308	0.34345	NUDC
ENSG00000131910	1	27237980	27240457	5	2	46350	-0.68406	0.75303	NR0B2
ENSG00000175707	1	27276053	27286897	16	5	46350	1.0299	0.15152	C1orf172
ENSG00000253368	1	27320198	27327389	8	3	46350	1.0629	0.14392	TRNP1
ENSG00000158246	1	27331511	27339327	11	2	46350	0.18548	0.42643	FAM46B
ENSG00000090020	1	27425306	27493472	85	7	46350	1.3947	0.081546	SLC9A1
ENSG00000142784	1	27561007	27635110	126	14	46350	2.1148	0.017224	WDTC1
ENSG00000186501	1	27648651	27662891	32	8	46350	1.0405	0.14906	TMEM222
ENSG00000142765	1	27668513	27680421	33	9	46350	3.0424	0.0011736	SYTL1
ENSG00000142733	1	27681675	27693383	27	8	46350	0.91661	0.17967	MAP3K6
ENSG00000142748	1	27695603	27701315	11	5	46350	3.0391	0.0011863	FCN3
ENSG00000174950	1	27705666	27709870	3	1	46350	1.8554	0.031767	CD164L2
ENSG00000181773	1	27719148	27722318	2	1	46350	1.5924	0.055648	GPR3
ENSG00000158195	1	27730730	27816669	143	8	46350	2.1258	0.016758	WASF2
ENSG00000126705	1	27860546	27930942	80	11	46350	1.2034	0.11442	AHDC1
ENSG00000000938	1	27938575	27961788	45	7	46350	0.33562	0.36858	FGR
ENSG00000126709	1	27992572	27998729	3	2	46350	-2.2279	0.98705	IFI6
ENSG00000009780	1	28052490	28089633	75	4	46350	0.39863	0.34508	FAM76A
ENSG00000117758	1	28099694	28150963	62	5	46350	0.19461	0.42285	STX12
ENSG00000117751	1	28157289	28178187	23	3	46350	-0.086555	0.53449	PPP1R8
ENSG00000130775	1	28199055	28213196	50	9	46350	-0.46771	0.68	THEMIS2
ENSG00000117748	1	28218035	28241257	69	5	46350	-0.98121	0.83675	RPA2
ENSG00000130768	1	28261504	28285668	78	10	46350	-1.1141	0.86739	SMPDL3B
ENSG00000158156	1	28285973	28294607	17	7	46350	1.1874	0.11753	XKR8
ENSG00000158161	1	28296855	28415207	293	19	46350	1.9211	0.027362	EYA3
ENSG00000169403	1	28473677	28520447	59	13	46350	0.021543	0.49141	PTAFR
ENSG00000126698	1	28525967	28559536	103	11	46350	-0.13109	0.55215	DNAJC8
ENSG00000130770	1	28562620	28573417	46	4	46350	0.052225	0.47917	ATPIF1
ENSG00000130766	1	28586038	28609002	56	11	46350	-1.2035	0.88561	SESN2
ENSG00000130772	1	28655513	28662476	7	4	46350	-0.35987	0.64053	MED18
ENSG00000204138	1	28696114	28826881	479	12	46350	0.38343	0.3507	PHACTR4
ENSG00000180198	1	28832455	28865812	98	10	46350	-0.38753	0.65082	RCC1
ENSG00000180098	1	28879597	28905051	48	8	46350	-0.35828	0.63993	TRNAU1AP
ENSG00000120656	1	28915835	28969597	79	11	46350	-0.17598	0.56985	TAF12
ENSG00000188060	1	28918712	28921955	7	3	46350	-0.68424	0.75309	RAB42
ENSG00000162419	1	28995244	29045865	89	7	46350	-0.1959	0.57766	GMEB1
ENSG00000198492	1	29063133	29096287	72	8	46350	-0.17903	0.57104	YTHDF2
ENSG00000116329	1	29138654	29190208	193	22	46350	-0.93446	0.82497	OPRD1
ENSG00000159023	1	29213603	29446553	496	26	46350	0.79581	0.21307	EPB41
ENSG00000253304	1	29445940	29450447	13	4	46350	1.2114	0.11288	TMEM200B
ENSG00000116350	1	29474255	29508499	84	16	46350	0.85874	0.19524	SRSF4
ENSG00000116353	1	29519385	29557454	105	16	46350	0.67409	0.25013	MECR
ENSG00000060656	1	29563028	29653325	244	35	46350	0.010919	0.49564	PTPRU
ENSG00000162510	1	31184124	31196434	40	4	46350	0.11346	0.45483	MATN1
ENSG00000162511	1	31205316	31230667	53	13	46350	0.17467	0.43067	LAPTM5
ENSG00000162512	1	31342314	31381608	109	27	46350	0.11488	0.45427	SDC3
ENSG00000134644	1	31404353	31538838	398	23	46350	0.29939	0.38232	PUM1
ENSG00000084628	1	31652592	31712401	293	14	46350	-0.014732	0.50588	NKAIN1
ENSG00000060688	1	31732417	31769662	123	8	46350	-0.46277	0.67824	SNRNP40
ENSG00000121766	1	31769842	31837783	182	11	46350	-0.42328	0.66396	ZCCHC17
ENSG00000121769	1	31838472	31849697	23	7	46350	-1.1085	0.86618	FABP3
ENSG00000168528	1	31882412	31907525	80	9	46350	-0.64429	0.74031	SERINC2
ENSG00000268950	1	31902192	31902614	2	1	46350	-0.32195	0.62626	AC114494.1
ENSG00000142910	1	32042116	32053288	20	8	46350	-0.32265	0.62652	TINAGL1
ENSG00000121764	1	32083287	32098119	37	5	46350	-0.73816	0.76979	HCRTR1
ENSG00000162517	1	32095463	32110497	27	4	46350	-0.91255	0.81926	PEF1
ENSG00000084636	1	32117848	32169920	104	17	46350	-0.34998	0.63682	COL16A1
ENSG00000121753	1	32192718	32230494	44	8	46350	1.8797	0.030073	BAI2
ENSG00000134668	1	32256023	32281652	49	11	46350	-1.0883	0.86177	SPOCD1
ENSG00000184007	1	32372022	32410457	61	10	46350	0.023735	0.49053	PTP4A2
ENSG00000212673	1	32379174	32380745	1	1	46350	0.1143	0.4545	AL136115.1
ENSG00000121774	1	32479430	32526451	35	19	46350	-1.271	0.89814	KHDRBS1
ENSG00000121775	1	32537632	32568467	52	7	46350	-1.0359	0.84989	TMEM39B
ENSG00000025800	1	32573639	32642169	108	11	46350	-1.2257	0.88984	KPNA6
ENSG00000084652	1	32645287	32663886	37	8	46350	-1.1507	0.87507	TXLNA
ENSG00000160050	1	32665987	32670988	3	2	46350	0.55451	0.28962	CCDC28B
ENSG00000160051	1	32671236	32674288	5	1	46350	-1.8658	0.96897	IQCC
ENSG00000222046	1	32674695	32681797	11	4	46350	-1.018	0.84566	DCDC2B
ENSG00000160055	1	32680073	32687972	12	4	46350	-1.8452	0.9675	TMEM234
ENSG00000084623	1	32687529	32697205	12	2	46350	-0.77208	0.77997	EIF3I
ENSG00000183615	1	32712834	32714457	2	1	46350	-0.57579	0.71762	FAM167B
ENSG00000182866	1	32716840	32751766	46	16	46350	0.19799	0.42152	LCK
ENSG00000116478	1	32757687	32799236	18	10	46350	0.45543	0.3244	HDAC1
ENSG00000162526	1	32817122	32829913	6	4	46350	-1.7239	0.95764	TSSK3
ENSG00000225828	1	32826871	32829879	2	1	46350	-0.93697	0.82561	FAM229A
ENSG00000160058	1	32830704	32860332	19	9	46350	1.0143	0.15523	BSDC1
ENSG00000254553	1	32930658	33066393	315	11	46350	1.8084	0.035273	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	34	8	46350	1.0202	0.15382	ZBTB8B
ENSG00000160062	1	33005028	33071540	180	8	46350	1.5824	0.056785	ZBTB8A
ENSG00000176261	1	33065773	33116504	134	7	46350	-0.30476	0.61973	ZBTB8OS
ENSG00000162521	1	33116743	33151812	103	4	46350	-0.37879	0.64758	RBBP4
ENSG00000162520	1	33145507	33169197	65	4	46350	-0.39099	0.6521	SYNC
ENSG00000162522	1	33207486	33240571	61	15	46350	-1.045	0.852	KIAA1522
ENSG00000134684	1	33240840	33283754	94	12	46350	-1.2774	0.89926	YARS
ENSG00000116497	1	33282368	33324476	77	12	46350	-1.1915	0.88326	S100PBP
ENSG00000160097	1	33327869	33338083	13	4	46350	-0.5864	0.7212	FNDC5
ENSG00000121905	1	33351595	33364042	20	7	46350	0.084337	0.46639	HPCA
ENSG00000121900	1	33360195	33367039	9	3	46350	-0.10006	0.53985	TMEM54
ENSG00000116514	1	33402046	33430286	71	9	46350	-0.0063759	0.50254	RNF19B
ENSG00000267885	1	33439268	33439642	1	1	46350	0.6332	0.2633	FKSG48
ENSG00000004455	1	33473585	33546597	138	11	46350	-1.3183	0.9063	AK2
ENSG00000142920	1	33546705	33586131	61	11	46350	-0.9653	0.8328	ADC
ENSG00000116525	1	33611003	33647660	86	5	46350	-0.74918	0.77313	TRIM62
ENSG00000160094	1	33722146	33766320	98	14	46350	0.0073178	0.49708	ZNF362
ENSG00000184389	1	33772367	33786699	49	10	46350	1.4172	0.07821	A3GALT2
ENSG00000134686	1	33789224	33896653	372	24	46350	0.78539	0.21611	PHC2
ENSG00000121903	1	33938246	33962107	60	6	46350	-0.81428	0.79226	ZSCAN20
ENSG00000121904	1	33979609	34631443	1996	156	46350	-0.50973	0.69488	CSMD2
ENSG00000176256	1	34326076	34330392	10	4	46350	0.045278	0.48194	HMGB4
ENSG00000142698	1	34632484	34684732	190	26	46350	0.1336	0.44686	C1orf94
ENSG00000163866	1	35178338	35325417	600	68	46350	-0.30062	0.61815	SMIM12
ENSG00000189280	1	35220648	35224113	11	5	46350	-0.61042	0.72921	GJB5
ENSG00000189433	1	35225342	35229325	19	10	46350	-0.60384	0.72702	GJB4
ENSG00000188910	1	35246790	35251970	19	7	46350	-1.1939	0.88375	GJB3
ENSG00000187513	1	35258599	35261348	12	3	46350	0.052459	0.47908	GJA4
ENSG00000116544	1	35331037	35395186	113	27	46350	-0.020104	0.50802	DLGAP3
ENSG00000271741	1	35447134	35497342	89	2	46350	1.4285	0.076576	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	8	1	46350	1.439	0.075073	ZMYM6NB
ENSG00000163867	1	35449523	35497569	83	2	46350	1.4261	0.07692	ZMYM6
ENSG00000197056	1	35525387	35581460	75	7	46350	0.30711	0.37938	ZMYM1
ENSG00000116560	1	35641979	35658749	26	2	46350	-0.46106	0.67762	SFPQ
ENSG00000146463	1	35734568	35887659	159	8	46350	0.16868	0.43302	ZMYM4
ENSG00000142687	1	35899091	36023551	111	8	46350	0.45093	0.32602	KIAA0319L
ENSG00000020129	1	36023074	36032875	9	2	46350	0.20904	0.41721	NCDN
ENSG00000116819	1	36038971	36060929	16	4	46350	-0.78001	0.78231	TFAP2E
ENSG00000126067	1	36067185	36107445	22	4	46350	-1.3413	0.9101	PSMB2
ENSG00000142686	1	36179476	36185073	7	3	46350	-0.10125	0.54033	C1orf216
ENSG00000092853	1	36185819	36235568	58	6	46350	0.21301	0.41566	CLSPN
ENSG00000134698	1	36273773	36323491	60	9	46350	-0.062062	0.52474	AGO4
ENSG00000092847	1	36335409	36395211	55	8	46350	0.22573	0.41071	AGO1
ENSG00000126070	1	36396319	36538101	114	10	46350	0.57996	0.28097	AGO3
ENSG00000092850	1	36549676	36553876	2	1	46350	0.69828	0.2425	TEKT2
ENSG00000116863	1	36554476	36559533	3	2	46350	0.075995	0.46971	ADPRHL2
ENSG00000171812	1	36560837	36590821	68	10	46350	0.85025	0.19759	COL8A2
ENSG00000054116	1	36602173	36615098	21	2	46350	1.2936	0.097906	TRAPPC3
ENSG00000116871	1	36621180	36646450	33	6	46350	1.5849	0.056499	MAP7D1
ENSG00000054118	1	36690017	36770958	108	8	46350	0.12052	0.45204	THRAP3
ENSG00000214193	1	36771988	36790484	24	6	46350	0.51941	0.30174	SH3D21
ENSG00000142694	1	36787632	36789755	3	1	46350	1.9512	0.025519	EVA1B
ENSG00000116883	1	36789335	36794822	15	4	46350	-0.052792	0.52105	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	61	7	46350	-0.11439	0.54553	STK40
ENSG00000181817	1	36856839	36863493	41	5	46350	-0.61207	0.72976	LSM10
ENSG00000116885	1	36881428	36916086	159	8	46350	0.71908	0.23605	OSCP1
ENSG00000116898	1	36921319	36930038	40	6	46350	0.63592	0.26241	MRPS15
ENSG00000119535	1	36931644	36948879	43	10	46350	-1.766	0.9613	CSF3R
ENSG00000163873	1	37261128	37499730	435	40	46350	-0.76185	0.77692	GRIK3
ENSG00000163874	1	37940153	37949980	15	6	46350	0.27985	0.3898	ZC3H12A
ENSG00000163875	1	37958176	37980375	88	16	46350	-0.43457	0.66806	MEAF6
ENSG00000163877	1	38000050	38019903	54	12	46350	0.42314	0.3361	SNIP1
ENSG00000163879	1	38022520	38032458	30	8	46350	0.57442	0.28284	DNALI1
ENSG00000134697	1	38032417	38061536	75	13	46350	0.55436	0.28967	GNL2
ENSG00000169218	1	38076951	38100595	74	14	46350	0.48282	0.31461	RSPO1
ENSG00000116922	1	38147242	38157914	47	5	46350	0.19901	0.42113	C1orf109
ENSG00000134690	1	38158090	38175391	58	9	46350	0.26724	0.39464	CDCA8
ENSG00000183317	1	38179552	38230805	227	24	46350	-0.85089	0.80258	EPHA10
ENSG00000185090	1	38259474	38266809	6	2	46350	1.1351	0.12817	MANEAL
ENSG00000196449	1	38268616	38273857	14	4	46350	1.2956	0.097552	YRDC
ENSG00000197982	1	38272651	38275126	2	1	46350	-0.48153	0.68493	C1orf122
ENSG00000188786	1	38275239	38325292	97	17	46350	1.73	0.041815	MTF1
ENSG00000230610	1	38292232	38293886	2	1	46350	1.1157	0.13227	AL929472.1
ENSG00000204084	1	38326369	38412729	246	27	46350	1.015	0.15506	INPP5B
ENSG00000183431	1	38422647	38456593	120	13	46350	0.86864	0.19252	SF3A3
ENSG00000183386	1	38462442	38471278	15	7	46350	-0.62332	0.73346	FHL3
ENSG00000183520	1	38474930	38490496	31	11	46350	0.85933	0.19508	UTP11L
ENSG00000185668	1	38509523	38512450	2	1	46350	0.5625	0.28689	POU3F1
ENSG00000116954	1	39303870	39325495	68	15	46350	0.48508	0.31381	RRAGC
ENSG00000214114	1	39328636	39347289	53	9	46350	1.0616	0.14422	MYCBP
ENSG00000131233	1	39330175	39347289	52	9	46350	1.0957	0.13661	GJA9
ENSG00000158315	1	39351479	39407471	224	32	46350	1.0264	0.15235	RHBDL2
ENSG00000174574	1	39456895	39471731	59	7	46350	1.1422	0.12668	AKIRIN1
ENSG00000168653	1	39491990	39500308	42	5	46350	0.89454	0.18552	NDUFS5
ENSG00000127603	1	39546988	39952849	977	36	46350	-1.0216	0.84651	MACF1
ENSG00000255103	1	39876151	39882154	14	6	46350	-0.90743	0.81791	KIAA0754
ENSG00000183682	1	39957318	39991607	105	20	46350	0.016469	0.49343	BMP8A
ENSG00000090621	1	40026488	40042462	40	10	46350	0.5673	0.28526	PABPC4
ENSG00000163909	1	40089825	40105617	40	15	46350	0.46659	0.3204	HEYL
ENSG00000116981	1	40124793	40137710	24	8	46350	-1.6686	0.9524	NT5C1A
ENSG00000116983	1	40144320	40157361	80	14	46350	-1.7554	0.96041	HPCAL4
ENSG00000084072	1	40157854	40229586	232	40	46350	0.73939	0.22983	PPIE
ENSG00000116985	1	40222854	40254533	144	20	46350	0.8712	0.19182	BMP8B
ENSG00000198754	1	40235195	40237020	2	1	46350	0.64806	0.25847	OXCT2
ENSG00000043514	1	40306723	40349183	135	15	46350	0.019691	0.49215	TRIT1
ENSG00000116990	1	40361098	40367928	16	8	46350	-0.23226	0.59183	MYCL
ENSG00000168389	1	40420802	40435638	18	7	46350	2.5351	0.0056214	MFSD2A
ENSG00000131236	1	40505905	40538321	122	8	46350	0.72708	0.23359	CAP1
ENSG00000131238	1	40538379	40563375	107	12	46350	-0.3665	0.64301	PPT1
ENSG00000117000	1	40627045	40706593	113	17	46350	0.10083	0.45984	RLF
ENSG00000188800	1	40711619	40717363	8	4	46350	0.4585	0.3233	TMCO2
ENSG00000084073	1	40723779	40759856	53	10	46350	0.090049	0.46412	ZMPSTE24
ENSG00000049089	1	40766159	40783488	73	11	46350	-1.2137	0.88758	COL9A2
ENSG00000084070	1	40810522	40888998	218	34	46350	-0.11881	0.54729	SMAP2
ENSG00000187801	1	40915774	40929390	58	18	46350	-0.56433	0.71373	ZFP69B
ENSG00000187815	1	40942887	40962015	71	14	46350	0.88607	0.18779	ZFP69
ENSG00000164002	1	40974413	40982228	38	8	46350	1.7593	0.039263	EXO5
ENSG00000117010	1	40997233	41013841	69	11	46350	2.1104	0.017414	ZNF684
ENSG00000117016	1	41086351	41131329	141	20	46350	-1.026	0.84756	RIMS3
ENSG00000066136	1	41157320	41237275	246	22	46350	-1.3294	0.90814	NFYC
ENSG00000117013	1	41249684	41306124	208	43	46350	0.37017	0.35563	KCNQ4
ENSG00000179862	1	41326729	41328018	10	3	46350	1.7001	0.044557	CITED4
ENSG00000171793	1	41445007	41478235	97	20	46350	-1.186	0.8822	CTPS1
ENSG00000171790	1	41481269	41488909	30	8	46350	-0.33727	0.63204	SLFNL1
ENSG00000010803	1	41492872	41707826	660	26	46350	-0.72498	0.76577	SCMH1
ENSG00000204060	1	41827594	41849262	69	15	46350	0.91284	0.18066	FOXO6
ENSG00000127129	1	41944446	41950344	18	6	46350	-1.4181	0.92192	EDN2
ENSG00000127124	1	41972036	42501596	1523	60	46350	2.5644	0.0051682	HIVEP3
ENSG00000044012	1	42619092	42621495	9	4	46350	0.37773	0.35282	GUCA2B
ENSG00000197273	1	42628362	42630389	4	2	46350	0.44104	0.32959	GUCA2A
ENSG00000198815	1	42642210	42801548	327	12	46350	0.86668	0.19306	FOXJ3
ENSG00000177181	1	42846466	42888249	179	10	46350	0.82689	0.20415	RIMKLA
ENSG00000066185	1	42896000	42921938	99	9	46350	1.5635	0.058969	ZMYND12
ENSG00000127125	1	42921788	42939056	42	6	46350	1.5535	0.060147	PPCS
ENSG00000186409	1	42929001	43120335	697	22	46350	1.4746	0.070158	CCDC30
ENSG00000171960	1	43124096	43142429	36	8	46350	0.64444	0.25965	PPIH
ENSG00000065978	1	43148098	43168020	45	11	46350	0.72537	0.23411	YBX1
ENSG00000164007	1	43198764	43205925	18	6	46350	1.1239	0.13053	CLDN19
ENSG00000117385	1	43212006	43232755	50	11	46350	0.35818	0.3601	LEPRE1
ENSG00000164008	1	43232940	43263968	61	12	46350	1.3071	0.095594	C1orf50
ENSG00000177868	1	43272723	43282954	34	9	46350	2.2396	0.012559	CCDC23
ENSG00000164010	1	43282795	43310660	54	13	46350	1.4057	0.079902	ERMAP
ENSG00000164011	1	43312280	43318148	4	2	46350	-0.26919	0.60611	ZNF691
ENSG00000117394	1	43391052	43424530	126	15	46350	0.77307	0.21974	SLC2A1
ENSG00000186973	1	43610824	43622067	50	9	46350	-0.26536	0.60463	FAM183A
ENSG00000117395	1	43629846	43736607	441	32	46350	0.51208	0.3043	EBNA1BP2
ENSG00000243710	1	43637820	43720029	362	27	46350	0.41722	0.33826	WDR65
ENSG00000179178	1	43735665	43739673	7	4	46350	-0.12408	0.54937	TMEM125
ENSG00000253313	1	43747554	43751288	5	3	46350	1.1105	0.13339	C1orf210
ENSG00000066056	1	43766664	43788779	34	5	46350	0.7276	0.23343	TIE1
ENSG00000117400	1	43803478	43818443	14	3	46350	0.94725	0.17176	MPL
ENSG00000117399	1	43824626	43828874	6	3	46350	1.5324	0.062712	CDC20
ENSG00000066322	1	43829068	43833696	4	2	46350	-0.88368	0.81157	ELOVL1
ENSG00000159479	1	43849588	43855479	4	2	46350	0.82238	0.20543	MED8
ENSG00000198198	1	43855553	43918321	97	10	46350	0.64945	0.25802	SZT2
ENSG00000178922	1	43916824	43919660	7	4	46350	1.0094	0.1564	HYI
ENSG00000142949	1	43990858	44089343	271	16	46350	1.9592	0.025045	PTPRF
ENSG00000066135	1	44115829	44171186	89	12	46350	1.8864	0.029618	KDM4A
ENSG00000126091	1	44171495	44396831	615	24	46350	2.1752	0.014807	ST3GAL3
ENSG00000117407	1	44398992	44402913	10	4	46350	-0.25681	0.60134	ARTN
ENSG00000117408	1	44412611	44433694	34	6	46350	-0.23373	0.5924	IPO13
ENSG00000132768	1	44435672	44439041	3	1	46350	-0.022016	0.50878	DPH2
ENSG00000117410	1	44440159	44443967	9	4	46350	0.26379	0.39597	ATP6V0B
ENSG00000117411	1	44444615	44456840	22	7	46350	-0.99599	0.84037	B4GALT2
ENSG00000159214	1	44457031	44462200	11	4	46350	0.58324	0.27987	CCDC24
ENSG00000196517	1	44457172	44497139	92	19	46350	0.57998	0.28096	SLC6A9
ENSG00000171872	1	44584522	44600812	60	14	46350	2.0081	0.022316	KLF17
ENSG00000178028	1	44679127	44686353	15	7	46350	1.3625	0.086521	DMAP1
ENSG00000117419	1	44686742	44820932	220	22	46350	1.4416	0.074705	ERI3
ENSG00000187147	1	44870866	45117396	756	75	46350	-0.52659	0.70076	RNF220
ENSG00000126106	1	45100910	45140227	100	8	46350	0.20107	0.42032	TMEM53
ENSG00000198520	1	45140364	45191263	95	28	46350	-0.1597	0.56344	C1orf228
ENSG00000142945	1	45205490	45233439	63	9	46350	-0.17344	0.56885	KIF2C
ENSG00000142937	1	45240923	45244451	6	3	46350	-0.14149	0.55626	RPS8
ENSG00000142959	1	45249257	45253377	2	1	46350	0.65011	0.25781	BEST4
ENSG00000173846	1	45265897	45271662	9	2	46350	0.78961	0.21488	PLK3
ENSG00000188396	1	45271585	45272957	2	1	46350	0.65645	0.25577	TCTEX1D4
ENSG00000222009	1	45274154	45281257	18	4	46350	0.16978	0.43259	BTBD19
ENSG00000117425	1	45285516	45308735	62	10	46350	0.29915	0.38241	PTCH2
ENSG00000070785	1	45316450	45452282	413	14	46350	1.3364	0.090717	EIF2B3
ENSG00000126107	1	45468212	45477001	21	4	46350	1.2258	0.11013	HECTD3
ENSG00000126088	1	45477819	45481247	6	2	46350	1.9097	0.028086	UROD
ENSG00000162415	1	45482071	45771881	706	25	46350	1.4909	0.067989	ZSWIM5
ENSG00000132781	1	45794835	45806142	20	7	46350	2.8633	0.0020962	MUTYH
ENSG00000132773	1	45805342	45809647	6	3	46350	2.8553	0.0021499	TOE1
ENSG00000070759	1	45809555	45956872	293	15	46350	2.7161	0.0033033	TESK2
ENSG00000236624	1	45959538	45965751	13	4	46350	2.9337	0.0016747	CCDC163P
ENSG00000132763	1	45965725	45976739	24	5	46350	2.3689	0.0089208	MMACHC
ENSG00000117450	1	45976708	45988719	42	5	46350	2.037	0.020825	PRDX1
ENSG00000117448	1	46016215	46035721	48	8	46350	3.1377	0.00085153	AKR1A1
ENSG00000132780	1	46049518	46084566	57	6	46350	0.9036	0.1831	NASP
ENSG00000159588	1	46085716	46089729	10	2	46350	0.90518	0.18268	CCDC17
ENSG00000159592	1	46092976	46153785	158	8	46350	1.1749	0.12001	GPBP1L1
ENSG00000159596	1	46152886	46160115	16	2	46350	1.1707	0.12087	TMEM69
ENSG00000197429	1	46159996	46216322	150	7	46350	1.0261	0.15242	IPP
ENSG00000086015	1	46252659	46501796	579	14	46350	1.4628	0.071765	MAST2
ENSG00000117461	1	46505812	46642160	274	18	46350	0.99825	0.15908	PIK3R3
ENSG00000117472	1	46640745	46651630	15	6	46350	0.33746	0.36788	TSPAN1
ENSG00000085998	1	46654354	46685977	57	11	46350	0.71077	0.23861	POMGNT1
ENSG00000171357	1	46669006	46686933	31	10	46350	0.61155	0.27042	LURAP1
ENSG00000085999	1	46713360	46744145	41	12	46350	0.70734	0.23968	RAD54L
ENSG00000132128	1	46726868	46769280	48	14	46350	0.52338	0.30035	LRRC41
ENSG00000173660	1	46769303	46782448	31	10	46350	0.3514	0.36264	UQCRH
ENSG00000117481	1	46805849	46830824	188	4	46350	0.61842	0.26815	NSUN4
ENSG00000117480	1	46859937	46879520	38	9	46350	1.9777	0.023982	FAAH
ENSG00000197587	1	46972668	46979898	22	6	46350	0.01251	0.49501	DMBX1
ENSG00000162456	1	47011316	47017199	17	5	46350	-1.2789	0.89953	KNCN
ENSG00000079277	1	47023090	47082515	142	15	46350	0.36204	0.35866	MKNK1
ENSG00000142961	1	47073387	47082563	20	3	46350	0.13692	0.44555	MOB3C
ENSG00000123472	1	47098409	47139539	85	5	46350	-0.67392	0.74982	ATPAF1
ENSG00000159658	1	47124366	47184824	128	7	46350	-0.4008	0.65571	EFCAB14
ENSG00000186118	1	47134527	47139266	5	1	46350	-0.11215	0.54465	TEX38
ENSG00000142973	1	47223510	47285085	166	23	46350	0.027971	0.48884	CYP4B1
ENSG00000187048	1	47394849	47407156	40	5	46350	1.2349	0.10844	CYP4A11
ENSG00000186377	1	47427036	47516423	193	17	46350	1.176	0.1198	CYP4X1
ENSG00000186160	1	47533160	47583991	200	6	46350	1.0427	0.14853	CYP4Z1
ENSG00000162365	1	47603107	47615413	50	6	46350	1.1465	0.1258	CYP4A22
ENSG00000162366	1	47649265	47656716	19	7	46350	1.2405	0.1074	PDZK1IP1
ENSG00000162367	1	47681962	47697892	37	8	46350	1.2742	0.1013	TAL1
ENSG00000123473	1	47715811	47779819	184	11	46350	1.3641	0.086274	STIL
ENSG00000162368	1	47799469	47844511	137	11	46350	1.5807	0.056969	CMPK1
ENSG00000186790	1	47881744	47883723	4	2	46350	1.9124	0.027915	FOXE3
ENSG00000186564	1	47901689	47906363	9	3	46350	1.6928	0.045251	FOXD2
