GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
66	17:44010000-44020000	17:43980000-43990000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2316782;rs2316783;rs4255816;rs62061713;rs62061714;rs200924217;rs113952577;rs78077519;rs17564871;rs17650258;rs62061715;rs17564948;rs17564983;rs62061716;rs62061717;rs66755419;chr17:44012260;rs17650335;rs17565025;rs77924424;rs62061719;rs17650381;rs17650417;rs62061720;rs62061721;rs79857651;rs113756354;rs12150111;rs55939347;chr17:44013966;rs12150460;rs12150195;rs55874169;rs62061723;rs62061724;rs12150229;rs12150230;rs12150576;rs12150235;rs12150242;rs12150104;chr17:44016011;rs62061725;rs62061726;rs113537106;chr17:44016601;rs62061727;rs62061728;rs62061729;rs62061730;rs62061731;rs62061732;rs62061733;rs62061734m;rs7210219;rs141455452;chr17:44019103;rs111825734;rs62062768;rs62062769;rs62062770	NA	0
66	17:44020000-44030000	17:43970000-43980000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062771;rs62062772;rs62062773;rs79115768;rs28416808;rs62062774;rs2316784;rs4327091;rs4479290;rs62062776;rs62062777;rs75839508;rs75686108;rs79765413;rs78834738;rs62062778;rs62062779;rs62062780;rs62062781;rs62062782;rs62062783;rs34232924;rs35163442;rs62062784;rs62062785;rs62062786;chr17:44024749;rs62062787;rs62062788;rs62062789;rs62062790;rs62062791;rs62062792;rs140618737;chr17:44025407;rs78026984;rs113395365;chr17:44025678;rs242559;rs62062793;rs62062794;rs78556223;rs77266933;rs74531363;rs242561;rs62062795;rs62062796;rs62062797;rs62062798;rs62062799;rs62062800;chr17:44027836;rs62062801;rs62062802;rs62062803;chr17:44028469;rs74903707;rs77017444;rs76839282;chr17:44029510	ENSG00000186868	1
66	17:44020000-44030000	17:43980000-43990000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062771;rs62062772;rs62062773;rs79115768;rs28416808;rs62062774;rs2316784;rs4327091;rs4479290;rs62062776;rs62062777;rs75839508;rs75686108;rs79765413;rs78834738;rs62062778;rs62062779;rs62062780;rs62062781;rs62062782;rs62062783;rs34232924;rs35163442;rs62062784;rs62062785;rs62062786;chr17:44024749;rs62062787;rs62062788;rs62062789;rs62062790;rs62062791;rs62062792;rs140618737;chr17:44025407;rs78026984;rs113395365;chr17:44025678;rs242559;rs62062793;rs62062794;rs78556223;rs77266933;rs74531363;rs242561;rs62062795;rs62062796;rs62062797;rs62062798;rs62062799;rs62062800;chr17:44027836;rs62062801;rs62062802;rs62062803;chr17:44028469;rs74903707;rs77017444;rs76839282;chr17:44029510	NA	0
66	17:44030000-44040000	17:43920000-43930000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17650579;rs17650597;rs17650633;chr17:44030263;rs17650651;rs62062805;rs62062806;rs55978005;rs55946323;rs56317731;rs55821155;rs56080482;rs17571718;rs78555354;rs17571739;rs62062813;rs62063262;chr17:44033097;rs113520245;rs113277432;rs112950348;rs62063263;rs62063264;rs62063265;rs62063266;rs17571781;rs56201245;rs56302057;rs55746658;rs56367860;rs62063269;rs17571809;rs369337577;rs80190331;rs17650771;rs77555455;rs17571857;rs62063271;rs112916880;rs62063275;rs62063276;rs62063277;rs17650818;rs62063278;rs62063279;rs113793114;chr17:44037106;rs62063280;rs17650842;chr17:44038207;rs376368638;rs62063281;rs17650860;rs62063282;chr17:44039141;rs111520035;rs17650872;rs17650901	ENSG00000185294	1
66	17:44030000-44040000	17:43970000-43980000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17650579;rs17650597;rs17650633;chr17:44030263;rs17650651;rs62062805;rs62062806;rs55978005;rs55946323;rs56317731;rs55821155;rs56080482;rs17571718;rs78555354;rs17571739;rs62062813;rs62063262;chr17:44033097;rs113520245;rs113277432;rs112950348;rs62063263;rs62063264;rs62063265;rs62063266;rs17571781;rs56201245;rs56302057;rs55746658;rs56367860;rs62063269;rs17571809;rs369337577;rs80190331;rs17650771;rs77555455;rs17571857;rs62063271;rs112916880;rs62063275;rs62063276;rs62063277;rs17650818;rs62063278;rs62063279;rs113793114;chr17:44037106;rs62063280;rs17650842;chr17:44038207;rs376368638;rs62063281;rs17650860;rs62063282;chr17:44039141;rs111520035;rs17650872;rs17650901	ENSG00000186868	1
66	17:44030000-44040000	17:43980000-43990000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17650579;rs17650597;rs17650633;chr17:44030263;rs17650651;rs62062805;rs62062806;rs55978005;rs55946323;rs56317731;rs55821155;rs56080482;rs17571718;rs78555354;rs17571739;rs62062813;rs62063262;chr17:44033097;rs113520245;rs113277432;rs112950348;rs62063263;rs62063264;rs62063265;rs62063266;rs17571781;rs56201245;rs56302057;rs55746658;rs56367860;rs62063269;rs17571809;rs369337577;rs80190331;rs17650771;rs77555455;rs17571857;rs62063271;rs112916880;rs62063275;rs62063276;rs62063277;rs17650818;rs62063278;rs62063279;rs113793114;chr17:44037106;rs62063280;rs17650842;chr17:44038207;rs376368638;rs62063281;rs17650860;rs62063282;chr17:44039141;rs111520035;rs17650872;rs17650901	NA	0
66	17:44030000-44040000	17:44010000-44020000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17650579;rs17650597;rs17650633;chr17:44030263;rs17650651;rs62062805;rs62062806;rs55978005;rs55946323;rs56317731;rs55821155;rs56080482;rs17571718;rs78555354;rs17571739;rs62062813;rs62063262;chr17:44033097;rs113520245;rs113277432;rs112950348;rs62063263;rs62063264;rs62063265;rs62063266;rs17571781;rs56201245;rs56302057;rs55746658;rs56367860;rs62063269;rs17571809;rs369337577;rs80190331;rs17650771;rs77555455;rs17571857;rs62063271;rs112916880;rs62063275;rs62063276;rs62063277;rs17650818;rs62063278;rs62063279;rs113793114;chr17:44037106;rs62063280;rs17650842;chr17:44038207;rs376368638;rs62063281;rs17650860;rs62063282;chr17:44039141;rs111520035;rs17650872;rs17650901	NA	0
66	17:44050000-44060000	17:43550000-43560000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62063305;rs17651134;rs62063306;rs62063774;rs62063775;rs62063776;rs117124984;rs118087478;rs77875796;rs1800547;rs17651213;rs17572361;rs17651243;rs78104015;rs62063777;rs113242154;rs2217394;rs62063778;rs17651285;rs17572467;rs17572495;rs62063779;rs754513;rs754512;rs62063780;rs2163129;rs2163130;rs1981997;rs1981998;rs3785884;rs17572613;rs77527347;rs17572627;rs62063781;rs375542128;rs62063782;rs17651483;rs62063783;rs62063784	NA	0
66	17:44070000-44080000	17:44290000-44300000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62063842;rs55662347;rs55913645;rs17573175;rs62063845;rs62063846;rs55736025;rs55886080;rs75944932;rs17573245;rs17573266;rs112572874;rs17652036;rs62063849;rs17652066;rs62063850;rs1052553;rs17652121;rs62063851;rs62063852;rs62063853;rs62063854;rs2004673;rs2004674;rs62063855;rs1078269;rs1078268;rs62063856;rs62063857;rs79959255;rs56301633;rs56108300;rs62063859;rs150334020;chr17:44078816;rs62064660;rs62064661;rs17573447;rs62064662	NA	0
66	17:44070000-44080000	17:44300000-44310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62063842;rs55662347;rs55913645;rs17573175;rs62063845;rs62063846;rs55736025;rs55886080;rs75944932;rs17573245;rs17573266;rs112572874;rs17652036;rs62063849;rs17652066;rs62063850;rs1052553;rs17652121;rs62063851;rs62063852;rs62063853;rs62063854;rs2004673;rs2004674;rs62063855;rs1078269;rs1078268;rs62063856;rs62063857;rs79959255;rs56301633;rs56108300;rs62063859;rs150334020;chr17:44078816;rs62064660;rs62064661;rs17573447;rs62064662	ENSG00000120071	1
66	17:44090000-44100000	17:44370000-44380000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062265;rs75666751;rs4306559;rs747152;rs12150254;chr17:44090536;chr17:44090538;rs12150170;rs12150515;rs62062266;rs17573858;rs62062267;rs62062268;rs62062269;rs62062270;rs75534191;rs9891103;rs62062271;rs62062272;rs62062273;rs12150469;rs72169174;rs112402370;rs12149995;rs62062274;rs62062275;rs62062276;rs62062277;rs62062278;rs62062279;rs62062280;rs62062281;chr17:44094133;rs62062282;rs17652502;rs2316948;rs9709338;rs62062283;rs111976319;rs58879558;rs62062284;rs62062285;rs62062286;rs62062287m;rs62062288;rs62062289;chr17:44098861;chr17:44098862;rs17652520;rs17573907;rs62062290;rs55726761;rs62062292;rs77747656;rs66885608	ENSG00000176681	1
66	17:44090000-44100000	17:44670000-44680000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062265;rs75666751;rs4306559;rs747152;rs12150254;chr17:44090536;chr17:44090538;rs12150170;rs12150515;rs62062266;rs17573858;rs62062267;rs62062268;rs62062269;rs62062270;rs75534191;rs9891103;rs62062271;rs62062272;rs62062273;rs12150469;rs72169174;rs112402370;rs12149995;rs62062274;rs62062275;rs62062276;rs62062277;rs62062278;rs62062279;rs62062280;rs62062281;chr17:44094133;rs62062282;rs17652502;rs2316948;rs9709338;rs62062283;rs111976319;rs58879558;rs62062284;rs62062285;rs62062286;rs62062287m;rs62062288;rs62062289;chr17:44098861;chr17:44098862;rs17652520;rs17573907;rs62062290;rs55726761;rs62062292;rs77747656;rs66885608	NA	0
66	17:44100000-44110000	17:44290000-44300000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062293;rs62062294;rs62062295;rs62062296;rs62062297;rs9468;chr17:44101775;rs147268270;rs8712;rs141412361;rs1052587;rs1052590;rs1052594;chr17:44102741;rs17574040;rs16940799;rs7687;rs17652748;rs75010486;rs16940806;chr17:44103927;chr17:44104278;rs2158257;chr17:44104410;rs17574228;chr17:44104576;rs78681971;rs79772576;rs149028349;rs78229689;rs371902677;chr17:44107487;chr17:44107513;chr17:44107606;rs7350928;rs17574361;rs17652961;chr17:44108482;rs34579536;rs17574425;rs55881134;rs1076222	NA	0
66	17:44100000-44110000	17:44370000-44380000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62062293;rs62062294;rs62062295;rs62062296;rs62062297;rs9468;chr17:44101775;rs147268270;rs8712;rs141412361;rs1052587;rs1052590;rs1052594;chr17:44102741;rs17574040;rs16940799;rs7687;rs17652748;rs75010486;rs16940806;chr17:44103927;chr17:44104278;rs2158257;chr17:44104410;rs17574228;chr17:44104576;rs78681971;rs79772576;rs149028349;rs78229689;rs371902677;chr17:44107487;chr17:44107513;chr17:44107606;rs7350928;rs17574361;rs17652961;chr17:44108482;rs34579536;rs17574425;rs55881134;rs1076222	ENSG00000176681	1
66	17:44110000-44120000	17:43640000-43650000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs7350980;rs36076725;rs35833914;rs4597358;rs77009866;rs62062321;rs17574604;rs17653162;rs62062322;rs17653193;rs17653211;rs17653255;rs201474071;rs62062323;rs141698966;rs4608377;chr17:44113392;rs12185225;chr17:44113787;rs12150438;chr17:44114090;rs12150162;rs62062324;rs62062325;rs62062133;rs62062134;rs17574796;rs17574824;rs12185243;rs8077487;rs11079729;rs12150542;rs12150090;rs41437445;rs62062136;rs7221390;rs34043286;rs10514897;rs62062137;rs41382552;rs55893711;rs55649944;rs56406462;chr17:44119500;rs10514898	NA	0
66	17:44120000-44130000	17:44290000-44300000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs41374248;rs79252344;chr17:44121469;chr17:44121917;chr17:44122345;chr17:44122348;chr17:44122354;chr17:44122484;chr17:44122626;rs77105679;rs62063670;rs74571696;rs79698033;rs79065019;rs62063671;rs112578465;chr17:44125277;rs62063672;rs62063673;rs12150336;rs12150570;rs7218319;chr17:44126473;chr17:44126477;chr17:44126478;rs62063675;rs112746008;rs112333322;rs111327992;rs113434679;rs74977736;chr17:44127285;chr17:44127471m;rs12150447;rs12150064;chr17:44128754;rs17653836;rs17575423;rs66502149;rs62063676;rs62063677;rs62063678;rs142767245	NA	0
66	17:44120000-44130000	17:44300000-44310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs41374248;rs79252344;chr17:44121469;chr17:44121917;chr17:44122345;chr17:44122348;chr17:44122354;chr17:44122484;chr17:44122626;rs77105679;rs62063670;rs74571696;rs79698033;rs79065019;rs62063671;rs112578465;chr17:44125277;rs62063672;rs62063673;rs12150336;rs12150570;rs7218319;chr17:44126473;chr17:44126477;chr17:44126478;rs62063675;rs112746008;rs112333322;rs111327992;rs113434679;rs74977736;chr17:44127285;chr17:44127471m;rs12150447;rs12150064;chr17:44128754;rs17653836;rs17575423;rs66502149;rs62063676;rs62063677;rs62063678;rs142767245	ENSG00000120071	1
66	17:44120000-44130000	17:44320000-44330000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs41374248;rs79252344;chr17:44121469;chr17:44121917;chr17:44122345;chr17:44122348;chr17:44122354;chr17:44122484;chr17:44122626;rs77105679;rs62063670;rs74571696;rs79698033;rs79065019;rs62063671;rs112578465;chr17:44125277;rs62063672;rs62063673;rs12150336;rs12150570;rs7218319;chr17:44126473;chr17:44126477;chr17:44126478;rs62063675;rs112746008;rs112333322;rs111327992;rs113434679;rs74977736;chr17:44127285;chr17:44127471m;rs12150447;rs12150064;chr17:44128754;rs17653836;rs17575423;rs66502149;rs62063676;rs62063677;rs62063678;rs142767245	NA	0
66	17:44120000-44130000	17:44600000-44610000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs41374248;rs79252344;chr17:44121469;chr17:44121917;chr17:44122345;chr17:44122348;chr17:44122354;chr17:44122484;chr17:44122626;rs77105679;rs62063670;rs74571696;rs79698033;rs79065019;rs62063671;rs112578465;chr17:44125277;rs62063672;rs62063673;rs12150336;rs12150570;rs7218319;chr17:44126473;chr17:44126477;chr17:44126478;rs62063675;rs112746008;rs112333322;rs111327992;rs113434679;rs74977736;chr17:44127285;chr17:44127471m;rs12150447;rs12150064;chr17:44128754;rs17653836;rs17575423;rs66502149;rs62063676;rs62063677;rs62063678;rs142767245	NA	0
66	17:44130000-44140000	17:44670000-44680000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs367643153;rs35443051;rs79649865;rs75546272;rs111853996;rs112674766;rs112074397;rs62063680;rs62063681;rs62063682;rs62063683;rs79180862;rs62063684;rs62063685;rs62063686;rs62063687;rs62060760;rs17575437;rs17653889;rs17653906;rs62060761;rs62060762;rs62060763;rs111259120;rs62060764;rs62060765;rs71920662;rs17575507;rs876944;rs62060767;rs62060768;rs62060769;rs1107820;rs17575556;rs17653998;rs201194882;rs111372048;rs62060785;rs62060786;rs62060787;rs200791233;rs41384744;rs55714296;rs55690782;chr17:44137386;chr17:44137676;chr17:44137678;rs17654016;rs7220752;chr17:44138377;rs2316951;rs2316952;rs17575683;rs112411928	NA	0
66	17:44150000-44160000	17:44670000-44680000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs74850776;rs974295;rs1029463;rs974294;rs974293;rs974292;rs974291;rs12150551;rs12150558;rs9907738;rs62060812;rs62060834;chr17:44151969;rs62060835;rs62060836;rs112597362;rs62060837;rs62060838;rs62060839;rs62060840;rs62060841;rs62060842;rs62060843;rs62060844;chr17:44153909;rs76154201;rs75530705;rs112197756;rs62060845;rs62060846;rs74481389;rs62060847;rs56100031;chr17:44155299;rs55972730;rs2066899;chr17:44155925;rs111750615;rs2316954;chr17:44156180;chr17:44156181;chr17:44156401;rs17659881;rs78938131;chr17:44157676;rs62060850;rs62060851;rs1476554;rs77138434;rs111913701;rs111519055;rs77925835;rs17659953;rs17576165;rs17576200	NA	0
66	17:44170000-44180000	17:43650000-43660000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17576631;rs68132028;rs112596352;rs62061790;rs17660398;rs62061791;rs62061792;rs62061793;chr17:44172205;rs17576695;rs80020809;rs77044307;rs146453014;rs79348289;rs75412750;rs62061795;rs17576709;rs62061796;rs62061798;rs139282381;rs62061799;rs62061800;rs62061801;rs62061802;rs62061803;rs55900347;rs56240678;rs55825513;rs62061807;chr17:44177304;rs62061808;rs77604208;rs80120913;rs17660464;rs17576779;rs17660488;rs62061809;rs62061810;chr17:44179168;rs111957446;rs112102887;rs112893440;rs17576842	NA	0
66	17:44170000-44180000	17:43660000-43670000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17576631;rs68132028;rs112596352;rs62061790;rs17660398;rs62061791;rs62061792;rs62061793;chr17:44172205;rs17576695;rs80020809;rs77044307;rs146453014;rs79348289;rs75412750;rs62061795;rs17576709;rs62061796;rs62061798;rs139282381;rs62061799;rs62061800;rs62061801;rs62061802;rs62061803;rs55900347;rs56240678;rs55825513;rs62061807;chr17:44177304;rs62061808;rs77604208;rs80120913;rs17660464;rs17576779;rs17660488;rs62061809;rs62061810;chr17:44179168;rs111957446;rs112102887;rs112893440;rs17576842	NA	0
66	17:44190000-44200000	17:44370000-44380000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62061845;rs17660907;rs17660936;rs62061847;rs17577313;rs4548919;rs4630591;rs35524223;chr17:44192592;rs4606752;rs17577369;rs62061848;rs17661015;rs17661027;rs62061849;chr17:44193908;rs17661045;rs17577447;rs62061850;rs111880194;rs10514901;rs17577496;rs62061851;rs62061852;rs727425;chr17:44195611;rs17661141;rs62061853;rs1468241;rs1468240;rs75229280;rs112813897;rs113909426;rs111678697;rs138190012;rs4383188;chr17:44197775;rs1966345;rs62061854;rs3087534;chr17:44198962;rs76924476;rs62061855	ENSG00000176681	1
66	17:44200000-44210000	17:44600000-44610000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs62061856;rs62061858;rs112560196;rs75652502;rs62061859;rs55802590;chr17:44201358;rs56257094;rs55672516;rs112073200;rs62063163;rs62063164;rs62063165;rs62063166;rs55669501;rs55686102;rs55885063;rs56273589;rs62063171;rs62063172;rs76380490;rs113120855;rs149079649;rs140412994;rs66883448;rs77095128;rs4581739;rs113638513;rs62063174;chr17:44205350;rs17577650;rs4471723;rs1122381;rs1122380;rs66472415;rs62063200;rs10514903;rs17661348;rs62063201;chr17:44207415;rs113758975;rs17661385;rs10514904;rs142524806;rs79301522;rs17661428;rs17577877;rs6503457;rs8070942;rs62063202;rs62063203;rs111724389;rs112401617;rs17577954;rs55780786;rs3089;rs55909047;rs56119705	NA	0
66	17:44210000-44220000	17:44370000-44380000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs17577975;rs7207582;rs12150087;rs111424940;rs62063207;rs62063208;rs67006527;rs10221243;rs67775973;rs372980169;rs9915547;rs12150319;chr17:44213187;chr17:44213204;rs67220719;chr17:44213712;chr17:44213921;chr17:44213934;chr17:44214094;chr17:44214386;chr17:44214518;chr17:44214814;chr17:44214815;chr17:44214888;chr17:44215045;rs199737620;chr17:44215416;chr17:44215823;chr17:44215896;chr17:44216158;chr17:44216226;chr17:44216817;chr17:44216966;chr17:44217020;chr17:44217112;chr17:44217226;chr17:44217267;chr17:44217293;chr17:44217791;chr17:44218017;chr17:44218044;chr17:44218138;chr17:44218242;rs1819040;chr17:44219888;rs1358439;rs139628243	ENSG00000176681	1
66	17:44230000-44240000	17:43530000-43540000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44230097;chr17:44230166;chr17:44230269;chr17:44230647;chr17:44231117;chr17:44231295;chr17:44231326;chr17:44231617;chr17:44231827;chr17:44231932;chr17:44232169;chr17:44232408;chr17:44232721;chr17:44232959;chr17:44232990;chr17:44233433;chr17:44233589;chr17:44233699;chr17:44233776;chr17:44233811;chr17:44234060;chr17:44234064;chr17:44234265;chr17:44234526;chr17:44235893;chr17:44236108;chr17:44236209;chr17:44236725;chr17:44237068;chr17:44237372;chr17:44237790;chr17:44238130;chr17:44238424;chr17:44238490;chr17:44238571;chr17:44238938;chr17:44238966;chr17:44239225;chr17:44239556;chr17:44239639;chr17:44239958	NA	0
66	17:44230000-44240000	17:43640000-43650000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44230097;chr17:44230166;chr17:44230269;chr17:44230647;chr17:44231117;chr17:44231295;chr17:44231326;chr17:44231617;chr17:44231827;chr17:44231932;chr17:44232169;chr17:44232408;chr17:44232721;chr17:44232959;chr17:44232990;chr17:44233433;chr17:44233589;chr17:44233699;chr17:44233776;chr17:44233811;chr17:44234060;chr17:44234064;chr17:44234265;chr17:44234526;chr17:44235893;chr17:44236108;chr17:44236209;chr17:44236725;chr17:44237068;chr17:44237372;chr17:44237790;chr17:44238130;chr17:44238424;chr17:44238490;chr17:44238571;chr17:44238938;chr17:44238966;chr17:44239225;chr17:44239556;chr17:44239639;chr17:44239958	NA	0
66	17:44260000-44270000	17:44070000-44080000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44260416;chr17:44260644m;chr17:44260845;chr17:44260931;chr17:44260933;chr17:44260939;chr17:44260967;chr17:44261137;chr17:44261613;chr17:44261753;chr17:44262203;chr17:44262403;chr17:44262418;chr17:44262581;chr17:44262582;chr17:44262758;chr17:44263022;chr17:44263341;chr17:44263479;chr17:44263725;chr17:44263729;chr17:44263923;chr17:44263955;chr17:44263965;chr17:44264045;chr17:44264269;chr17:44264717;chr17:44264943;chr17:44265192;chr17:44265328;chr17:44265477;chr17:44265702;chr17:44266022;rs2532239;rs2696569;rs2696568;rs2696566;chr17:44266692;chr17:44266972;chr17:44266975;chr17:44267164;chr17:44267170;chr17:44267227;chr17:44267617;rs141166507;chr17:44267863;chr17:44267904;rs2141298;chr17:44268697;chr17:44269217;chr17:44269421;chr17:44269442;chr17:44269493;chr17:44269510;chr17:44269546;chr17:44269676;rs2696635;rs141752007;rs62060947;rs11079733	ENSG00000256762	1
66	17:44260000-44270000	17:44130000-44140000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44260416;chr17:44260644m;chr17:44260845;chr17:44260931;chr17:44260933;chr17:44260939;chr17:44260967;chr17:44261137;chr17:44261613;chr17:44261753;chr17:44262203;chr17:44262403;chr17:44262418;chr17:44262581;chr17:44262582;chr17:44262758;chr17:44263022;chr17:44263341;chr17:44263479;chr17:44263725;chr17:44263729;chr17:44263923;chr17:44263955;chr17:44263965;chr17:44264045;chr17:44264269;chr17:44264717;chr17:44264943;chr17:44265192;chr17:44265328;chr17:44265477;chr17:44265702;chr17:44266022;rs2532239;rs2696569;rs2696568;rs2696566;chr17:44266692;chr17:44266972;chr17:44266975;chr17:44267164;chr17:44267170;chr17:44267227;chr17:44267617;rs141166507;chr17:44267863;chr17:44267904;rs2141298;chr17:44268697;chr17:44269217;chr17:44269421;chr17:44269442;chr17:44269493;chr17:44269510;chr17:44269546;chr17:44269676;rs2696635;rs141752007;rs62060947;rs11079733	NA	0
66	17:44270000-44280000	17:44130000-44140000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2696633;rs143625699;chr17:44270708;rs113417378;chr17:44271152;chr17:44271430;chr17:44271512;chr17:44272000;chr17:44272266;chr17:44272552;chr17:44272679;chr17:44272928;rs2532233;chr17:44273264;rs62060952;chr17:44273448;chr17:44273653;chr17:44273664;chr17:44273889;chr17:44273919;chr17:44274451;chr17:44274560;chr17:44274766;chr17:44274838;chr17:44274933;chr17:44274985;chr17:44275035;chr17:44275172;chr17:44275230;chr17:44275619;chr17:44275649;chr17:44276013;chr17:44276330;chr17:44276431;chr17:44276479;chr17:44276578;chr17:44276618;chr17:44276821;rs141184610;rs2532229;rs147317628;chr17:44277691;chr17:44277707;chr17:44277818;chr17:44277825;chr17:44277867;chr17:44277923;rs66498281;chr17:44278661;rs17664048;rs1918786;rs1918787;chr17:44279371;chr17:44279557;chr17:44279760;chr17:44279803	NA	0
66	17:44280000-44290000	17:44300000-44310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44280188;chr17:44280523;rs139293294;chr17:44280697;chr17:44280902;rs148606226;chr17:44281308;chr17:44281452;chr17:44281588;chr17:44281633;chr17:44281722;chr17:44281821;chr17:44281964;chr17:44282007;chr17:44282472;rs139098505;chr17:44282744;chr17:44282892;chr17:44282979;chr17:44283022;chr17:44283139;chr17:44283479;chr17:44283571;chr17:44283761;chr17:44283858;chr17:44284057;chr17:44284420;chr17:44284542;rs2668668;chr17:44284734;rs34221112;chr17:44285142;chr17:44285436;chr17:44285460;chr17:44285467;chr17:44285475;chr17:44285531;chr17:44285683;rs2532423;rs149187563;chr17:44286089;chr17:44286128;chr17:44286198;chr17:44286972;chr17:44287006;chr17:44287310;chr17:44287373;chr17:44287390;rs140712254;chr17:44288114;rs2668653;rs2532419;rs2732628;rs2532418;rs2668645;rs34898647;rs2696445;rs2732629;rs2732630;rs2532417;rs2732631;rs2532416;rs2668670	ENSG00000120071	1
66	17:44280000-44290000	17:44320000-44330000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	chr17:44280188;chr17:44280523;rs139293294;chr17:44280697;chr17:44280902;rs148606226;chr17:44281308;chr17:44281452;chr17:44281588;chr17:44281633;chr17:44281722;chr17:44281821;chr17:44281964;chr17:44282007;chr17:44282472;rs139098505;chr17:44282744;chr17:44282892;chr17:44282979;chr17:44283022;chr17:44283139;chr17:44283479;chr17:44283571;chr17:44283761;chr17:44283858;chr17:44284057;chr17:44284420;chr17:44284542;rs2668668;chr17:44284734;rs34221112;chr17:44285142;chr17:44285436;chr17:44285460;chr17:44285467;chr17:44285475;chr17:44285531;chr17:44285683;rs2532423;rs149187563;chr17:44286089;chr17:44286128;chr17:44286198;chr17:44286972;chr17:44287006;chr17:44287310;chr17:44287373;chr17:44287390;rs140712254;chr17:44288114;rs2668653;rs2532419;rs2732628;rs2532418;rs2668645;rs34898647;rs2696445;rs2732629;rs2732630;rs2532417;rs2732631;rs2532416;rs2668670	NA	0
66	17:44290000-44300000	17:43300000-43310000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	NA	0
66	17:44290000-44300000	17:43650000-43660000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs2668665;rs2668662;rs76475191;rs78826239;rs79861768;rs2732606;rs2732605;rs2732601;rs2957296;rs2696610;chr17:44292021;rs2668695;rs2668694;rs2668692;rs2696609;rs2668691;rs2696608;rs2458204;rs2532414;rs2266497;rs2532413;chr17:44295157;rs2532412;rs2942186;rs113146341;rs77294312;rs2429449;rs78358711;chr17:44296251;rs2942187;rs111314258;rs144416125;chr17:44296845;chr17:44296846;chr17:44297148;rs75543806;chr17:44298102;chr17:44298178;chr17:44298209;chr17:44298279;rs117662214m;rs201443147	NA	0
